,IUI Number,Date,IUI ART Number,ICI Number,ICI ART Number,ID
15318,,2022-04-12,1.0,,,6316
15676,,2022-04-13,1.0,,,6316
16026,,2022-04-14,1.0,,,6316
16377,,2022-04-15,1.0,,,6316
16725,,2022-04-16,1.0,,,6316
17075,,2022-04-17,1.0,,,6316
17424,,2022-04-18,1.0,,,6316
17774,,2022-04-19,1.0,,,6316
18155,,2022-04-20,,,,6316
18505,,2022-04-21,,,,6316
152,1.0,2022-02-28,0.0,0.0,0.0,6321
175,,2022-02-28,0.0,0.0,0.0,6322
531,,2022-03-01,0.0,0.0,0.0,6322
886,,2022-03-02,,,,6322
1243,,2022-03-03,,,,6322
1601,,2022-03-04,,,,6322
1962,,2022-03-05,,,,6322
2319,,2022-03-06,,,,6322
2679,,2022-03-07,,,,6322
3035,,2022-03-08,,,,6322
3392,,2022-03-09,,,,6322
3747,,2022-03-10,,,,6322
4100,,2022-03-11,,,,6322
4451,,2022-03-12,,,,6322
4803,,2022-03-13,,,,6322
5154,,2022-03-14,,,,6322
5512,,2022-03-15,,,,6322
5859,,2022-03-16,,,,6322
6209,,2022-03-17,,,,6322
6570,,2022-03-18,,,,6322
6923,,2022-03-19,,,,6322
7274,,2022-03-20,,,,6322
7627,,2022-03-21,,,,6322
7978,,2022-03-22,,,,6322
8326,,2022-03-23,,,,6322
8679,,2022-03-24,,,,6322
9030,,2022-03-25,,,,6322
9383,,2022-03-26,,,,6322
9735,,2022-03-27,,,,6322
10090,,2022-03-28,,,,6322
10438,,2022-03-29,,,,6322
10789,,2022-03-30,,,,6322
11140,,2022-03-31,,,,6322
11491,,2022-04-01,,,,6322
11838,0.0,2022-04-02,0.0,0.0,0.0,6322
12186,,2022-04-03,,,,6322
12534,,2022-04-04,,,,6322
12884,,2022-04-05,,,,6322
13229,,2022-04-06,,,,6322
13579,,2022-04-07,,,,6322
13832,10.0,2022-04-08,,,,6322
14182,10.0,2022-04-09,,,,6322
14607,1.0,2022-04-10,,,,6322
14964,1.0,2022-04-11,,,,6322
15347,,2022-04-12,,,,6322
15704,,2022-04-13,,,,6322
16054,,2022-04-14,,,,6322
16404,,2022-04-15,,,,6322
16752,,2022-04-16,,,,6322
17102,,2022-04-17,,,,6322
17451,,2022-04-18,,,,6322
17802,,2022-04-19,,,,6322
18154,,2022-04-20,,,,6322
18504,,2022-04-21,,,,6322
174,,2022-02-28,,,,6325
530,,2022-03-01,,,,6325
885,,2022-03-02,,,,6325
1242,,2022-03-03,,,,6325
1600,,2022-03-04,,,,6325
1961,,2022-03-05,,,,6325
2318,,2022-03-06,,,,6325
2677,,2022-03-07,,,,6325
3034,,2022-03-08,,,,6325
3391,,2022-03-09,,,,6325
3746,,2022-03-10,,,,6325
4099,,2022-03-11,,,,6325
4344,10.0,2022-03-12,,,,6325
4770,1.0,2022-03-13,,,,6325
5121,1.0,2022-03-14,,,,6325
5510,,2022-03-15,,,,6325
5857,,2022-03-16,,,,6325
6206,,2022-03-17,,,,6325
6567,,2022-03-18,,,,6325
6921,,2022-03-19,,,,6325
7272,,2022-03-20,,,,6325
7625,,2022-03-21,,,,6325
7976,,2022-03-22,,,,6325
8325,,2022-03-23,,,,6325
8678,,2022-03-24,,,,6325
9029,,2022-03-25,,,,6325
9382,,2022-03-26,,,,6325
9734,,2022-03-27,,,,6325
10088,,2022-03-28,,,,6325
10437,,2022-03-29,,,,6325
10787,,2022-03-30,,,,6325
11138,,2022-03-31,,,,6325
11489,,2022-04-01,,,,6325
11836,,2022-04-02,,,,6325
12184,,2022-04-03,,,,6325
12532,,2022-04-04,,,,6325
12883,,2022-04-05,,,,6325
13228,,2022-04-06,,,,6325
13578,,2022-04-07,,,,6325
13933,,2022-04-08,,,,6325
14281,,2022-04-09,,,,6325
14638,,2022-04-10,,,,6325
14995,,2022-04-11,,,,6325
15346,,2022-04-12,,,,6325
15703,,2022-04-13,,,,6325
16053,,2022-04-14,,,,6325
16403,,2022-04-15,,,,6325
16751,,2022-04-16,,,,6325
17101,,2022-04-17,,,,6325
17450,,2022-04-18,,,,6325
17801,,2022-04-19,,,,6325
18153,,2022-04-20,,,,6325
18503,,2022-04-21,,,,6325
78,10.0,2022-02-28,0.0,0.0,0.0,6327
428,10.0,2022-03-01,0.0,0.0,0.0,6327
788,10.0,2022-03-02,0.0,0.0,0.0,6327
1144,10.0,2022-03-03,0.0,0.0,0.0,6327
1501,10.0,2022-03-04,0.0,0.0,0.0,6327
1858,10.0,2022-03-05,0.0,0.0,0.0,6327
2214,10.0,2022-03-06,0.0,0.0,0.0,6327
2572,10.0,2022-03-07,0.0,0.0,0.0,6327
2929,10.0,2022-03-08,0.0,0.0,0.0,6327
3284,10.0,2022-03-09,0.0,0.0,0.0,6327
3639,10.0,2022-03-10,0.0,0.0,0.0,6327
3991,10.0,2022-03-11,0.0,0.0,0.0,6327
4342,10.0,2022-03-12,0.0,0.0,0.0,6327
4693,10.0,2022-03-13,0.0,0.0,0.0,6327
5044,10.0,2022-03-14,0.0,0.0,0.0,6327
5399,10.0,2022-03-15,0.0,0.0,0.0,6327
5747,10.0,2022-03-16,0.0,0.0,0.0,6327
6096,10.0,2022-03-17,0.0,0.0,0.0,6327
6455,10.0,2022-03-18,0.0,0.0,0.0,6327
6807,10.0,2022-03-19,0.0,0.0,0.0,6327
7159,10.0,2022-03-20,0.0,0.0,0.0,6327
7512,10.0,2022-03-21,0.0,0.0,0.0,6327
7863,10.0,2022-03-22,0.0,0.0,0.0,6327
8217,10.0,2022-03-23,0.0,0.0,0.0,6327
8568,10.0,2022-03-24,0.0,0.0,0.0,6327
8918,10.0,2022-03-25,0.0,0.0,0.0,6327
9272,10.0,2022-03-26,0.0,0.0,0.0,6327
9625,10.0,2022-03-27,0.0,0.0,0.0,6327
9979,10.0,2022-03-28,0.0,0.0,0.0,6327
10333,10.0,2022-03-29,0.0,0.0,0.0,6327
10685,10.0,2022-03-30,0.0,0.0,0.0,6327
11038,10.0,2022-03-31,0.0,0.0,0.0,6327
11388,10.0,2022-04-01,0.0,0.0,0.0,6327
11737,10.0,2022-04-02,0.0,0.0,0.0,6327
12084,10.0,2022-04-03,0.0,0.0,0.0,6327
12432,10.0,2022-04-04,0.0,0.0,0.0,6327
12779,10.0,2022-04-05,0.0,0.0,0.0,6327
13123,10.0,2022-04-06,0.0,0.0,0.0,6327
13474,10.0,2022-04-07,0.0,0.0,0.0,6327
13831,10.0,2022-04-08,0.0,0.0,0.0,6327
14181,10.0,2022-04-09,0.0,0.0,0.0,6327
14536,10.0,2022-04-10,0.0,0.0,0.0,6327
14893,10.0,2022-04-11,0.0,0.0,0.0,6327
15247,10.0,2022-04-12,0.0,0.0,0.0,6327
15603,10.0,2022-04-13,0.0,0.0,0.0,6327
15953,10.0,2022-04-14,0.0,0.0,0.0,6327
16301,10.0,2022-04-15,0.0,0.0,0.0,6327
16652,10.0,2022-04-16,0.0,0.0,0.0,6327
17002,10.0,2022-04-17,0.0,0.0,0.0,6327
17352,10.0,2022-04-18,0.0,0.0,0.0,6327
17703,10.0,2022-04-19,0.0,0.0,0.0,6327
18055,10.0,2022-04-20,0.0,,0.0,6327
18405,10.0,2022-04-21,0.0,,0.0,6327
6,10.0,2022-02-28,10.0,10.0,1.0,6331
359,10.0,2022-03-01,10.0,10.0,1.0,6331
716,10.0,2022-03-02,10.0,10.0,1.0,6331
1075,10.0,2022-03-03,10.0,10.0,1.0,6331
1433,10.0,2022-03-04,10.0,10.0,1.0,6331
1789,10.0,2022-03-05,10.0,10.0,1.0,6331
2146,10.0,2022-03-06,10.0,10.0,1.0,6331
2504,10.0,2022-03-07,10.0,10.0,1.0,6331
2861,10.0,2022-03-08,10.0,10.0,1.0,6331
3219,10.0,2022-03-09,10.0,10.0,1.0,6331
3575,10.0,2022-03-10,10.0,10.0,1.0,6331
3928,10.0,2022-03-11,10.0,10.0,1.0,6331
4280,10.0,2022-03-12,10.0,10.0,1.0,6331
4632,10.0,2022-03-13,10.0,10.0,1.0,6331
4983,10.0,2022-03-14,10.0,10.0,1.0,6331
5334,10.0,2022-03-15,10.0,10.0,1.0,6331
5685,10.0,2022-03-16,10.0,10.0,1.0,6331
6034,10.0,2022-03-17,10.0,10.0,1.0,6331
6392,10.0,2022-03-18,10.0,10.0,1.0,6331
6745,10.0,2022-03-19,10.0,10.0,1.0,6331
7098,10.0,2022-03-20,10.0,10.0,1.0,6331
7451,10.0,2022-03-21,10.0,10.0,1.0,6331
7805,10.0,2022-03-22,10.0,10.0,1.0,6331
8158,10.0,2022-03-23,10.0,10.0,1.0,6331
8510,10.0,2022-03-24,10.0,10.0,1.0,6331
8860,10.0,2022-03-25,10.0,10.0,1.0,6331
9210,10.0,2022-03-26,10.0,10.0,1.0,6331
9564,10.0,2022-03-27,10.0,10.0,1.0,6331
9918,10.0,2022-03-28,10.0,10.0,1.0,6331
10272,10.0,2022-03-29,10.0,10.0,1.0,6331
10624,10.0,2022-03-30,10.0,10.0,1.0,6331
10974,10.0,2022-03-31,10.0,10.0,1.0,6331
11326,10.0,2022-04-01,10.0,10.0,1.0,6331
11676,10.0,2022-04-02,10.0,10.0,1.0,6331
12024,10.0,2022-04-03,10.0,10.0,1.0,6331
12372,10.0,2022-04-04,10.0,10.0,1.0,6331
12720,10.0,2022-04-05,10.0,10.0,1.0,6331
13067,10.0,2022-04-06,10.0,10.0,1.0,6331
13415,10.0,2022-04-07,10.0,10.0,1.0,6331
13766,10.0,2022-04-08,10.0,10.0,1.0,6331
14118,10.0,2022-04-09,10.0,10.0,1.0,6331
14473,10.0,2022-04-10,10.0,10.0,1.0,6331
14830,10.0,2022-04-11,10.0,10.0,1.0,6331
15184,10.0,2022-04-12,10.0,10.0,1.0,6331
15538,10.0,2022-04-13,10.0,10.0,1.0,6331
15889,10.0,2022-04-14,10.0,10.0,1.0,6331
16240,10.0,2022-04-15,10.0,10.0,1.0,6331
16590,10.0,2022-04-16,10.0,10.0,1.0,6331
16940,10.0,2022-04-17,10.0,10.0,1.0,6331
17290,10.0,2022-04-18,10.0,10.0,1.0,6331
17639,10.0,2022-04-19,10.0,10.0,1.0,6331
17990,10.0,2022-04-20,10.0,10.0,1.0,6331
18340,10.0,2022-04-21,10.0,10.0,1.0,6331
68,10.0,2022-02-28,1.0,0.0,0.0,6333
420,10.0,2022-03-01,1.0,0.0,0.0,6333
778,10.0,2022-03-02,1.0,0.0,0.0,6333
1135,10.0,2022-03-03,1.0,0.0,0.0,6333
1493,10.0,2022-03-04,1.0,0.0,0.0,6333
1850,10.0,2022-03-05,1.0,0.0,0.0,6333
2206,10.0,2022-03-06,1.0,0.0,0.0,6333
2563,10.0,2022-03-07,1.0,0.0,0.0,6333
2920,10.0,2022-03-08,1.0,0.0,0.0,6333
3276,10.0,2022-03-09,1.0,0.0,0.0,6333
3632,10.0,2022-03-10,1.0,0.0,0.0,6333
3983,10.0,2022-03-11,1.0,0.0,0.0,6333
4334,10.0,2022-03-12,1.0,0.0,0.0,6333
4686,10.0,2022-03-13,1.0,0.0,0.0,6333
5037,10.0,2022-03-14,1.0,0.0,0.0,6333
5391,10.0,2022-03-15,1.0,0.0,0.0,6333
5738,10.0,2022-03-16,1.0,0.0,0.0,6333
6087,10.0,2022-03-17,1.0,0.0,0.0,6333
6444,10.0,2022-03-18,1.0,0.0,0.0,6333
6797,10.0,2022-03-19,1.0,0.0,0.0,6333
7149,10.0,2022-03-20,1.0,0.0,0.0,6333
7502,10.0,2022-03-21,1.0,0.0,0.0,6333
7854,10.0,2022-03-22,1.0,0.0,0.0,6333
8207,10.0,2022-03-23,1.0,0.0,0.0,6333
8559,10.0,2022-03-24,1.0,0.0,0.0,6333
8910,10.0,2022-03-25,1.0,0.0,0.0,6333
9265,10.0,2022-03-26,1.0,0.0,0.0,6333
9618,10.0,2022-03-27,1.0,0.0,0.0,6333
9972,10.0,2022-03-28,1.0,0.0,0.0,6333
10326,10.0,2022-03-29,1.0,0.0,0.0,6333
10678,10.0,2022-03-30,1.0,0.0,0.0,6333
11031,10.0,2022-03-31,1.0,0.0,0.0,6333
11381,10.0,2022-04-01,1.0,0.0,0.0,6333
11730,10.0,2022-04-02,1.0,0.0,0.0,6333
12077,10.0,2022-04-03,1.0,0.0,0.0,6333
12425,10.0,2022-04-04,1.0,0.0,0.0,6333
12773,10.0,2022-04-05,1.0,0.0,0.0,6333
13116,10.0,2022-04-06,1.0,0.0,0.0,6333
13467,10.0,2022-04-07,1.0,0.0,0.0,6333
13822,10.0,2022-04-08,1.0,0.0,0.0,6333
14174,10.0,2022-04-09,1.0,0.0,0.0,6333
14529,10.0,2022-04-10,1.0,0.0,0.0,6333
14886,10.0,2022-04-11,1.0,0.0,0.0,6333
15240,10.0,2022-04-12,1.0,0.0,0.0,6333
15595,10.0,2022-04-13,1.0,0.0,0.0,6333
15945,10.0,2022-04-14,1.0,0.0,0.0,6333
16293,10.0,2022-04-15,1.0,0.0,0.0,6333
16644,10.0,2022-04-16,1.0,0.0,0.0,6333
16994,10.0,2022-04-17,1.0,0.0,0.0,6333
17344,10.0,2022-04-18,1.0,0.0,0.0,6333
17695,10.0,2022-04-19,1.0,0.0,0.0,6333
18047,10.0,2022-04-20,1.0,0.0,,6333
18397,10.0,2022-04-21,1.0,0.0,,6333
171,,2022-02-28,,,,6334
527,,2022-03-01,,,,6334
881,,2022-03-02,,,,6334
1238,,2022-03-03,,,,6334
1596,,2022-03-04,,,,6334
1957,,2022-03-05,,,,6334
2314,,2022-03-06,,,,6334
2673,,2022-03-07,,,,6334
3029,,2022-03-08,,,,6334
3385,,2022-03-09,,,,6334
3740,,2022-03-10,,,,6334
4093,,2022-03-11,,,,6334
4446,,2022-03-12,,,,6334
4798,,2022-03-13,,,,6334
5149,,2022-03-14,,,,6334
5505,,2022-03-15,,,,6334
5853,,2022-03-16,,,,6334
6202,,2022-03-17,,,,6334
6563,,2022-03-18,,,,6334
6917,,2022-03-19,,,,6334
7268,,2022-03-20,,,,6334
7621,,2022-03-21,,,,6334
7971,,2022-03-22,,,,6334
8322,,2022-03-23,,,,6334
8675,,2022-03-24,,,,6334
9026,,2022-03-25,,,,6334
9378,,2022-03-26,,,,6334
9730,,2022-03-27,,,,6334
10084,,2022-03-28,,,,6334
10434,,2022-03-29,,,,6334
10784,,2022-03-30,,,,6334
11135,,2022-03-31,,,,6334
11486,,2022-04-01,,,,6334
11833,,2022-04-02,,,,6334
12181,,2022-04-03,,,,6334
12529,,2022-04-04,,,,6334
12880,,2022-04-05,,,,6334
13225,,2022-04-06,,,,6334
13575,,2022-04-07,,,,6334
13931,,2022-04-08,,,,6334
14279,,2022-04-09,,,,6334
14636,,2022-04-10,,,,6334
14993,,2022-04-11,,,,6334
15344,,2022-04-12,,,,6334
15700,,2022-04-13,,,,6334
16050,,2022-04-14,,,,6334
16400,,2022-04-15,,,,6334
16748,,2022-04-16,,,,6334
17098,,2022-04-17,,,,6334
17447,,2022-04-18,,,,6334
17800,,2022-04-19,,,,6334
18152,,2022-04-20,,,,6334
18502,,2022-04-21,,,,6334
133,1.0,2022-02-28,0.0,1.0,0.0,6336
487,1.0,2022-03-01,0.0,1.0,0.0,6336
859,1.0,2022-03-02,0.0,0.0,0.0,6336
1216,1.0,2022-03-03,0.0,0.0,0.0,6336
1572,1.0,2022-03-04,0.0,0.0,0.0,6336
1932,1.0,2022-03-05,0.0,0.0,0.0,6336
2287,1.0,2022-03-06,0.0,0.0,0.0,6336
2645,1.0,2022-03-07,0.0,0.0,0.0,6336
3001,1.0,2022-03-08,,,,6336
3356,1.0,2022-03-09,0.0,0.0,0.0,6336
3710,1.0,2022-03-10,0.0,0.0,0.0,6336
4091,0.0,2022-03-11,0.0,0.0,0.0,6336
4444,0.0,2022-03-12,0.0,0.0,0.0,6336
4796,,2022-03-13,,,,6336
5147,,2022-03-14,,,,6336
5398,10.0,2022-03-15,0.0,0.0,0.0,6336
5746,10.0,2022-03-16,0.0,0.0,0.0,6336
6095,10.0,2022-03-17,0.0,0.0,0.0,6336
6453,10.0,2022-03-18,0.0,0.0,0.0,6336
6806,6.0,2022-03-19,0.0,0.0,0.0,6336
7158,6.0,2022-03-20,0.0,0.0,0.0,6336
7511,6.0,2022-03-21,0.0,0.0,0.0,6336
7936,1.0,2022-03-22,0.0,0.0,0.0,6336
8289,1.0,2022-03-23,0.0,0.0,0.0,6336
8642,1.0,2022-03-24,0.0,0.0,0.0,6336
8990,1.0,2022-03-25,0.0,0.0,0.0,6336
9345,1.0,2022-03-26,0.0,0.0,0.0,6336
9696,1.0,2022-03-27,0.0,0.0,0.0,6336
10050,1.0,2022-03-28,0.0,0.0,0.0,6336
10432,0.0,2022-03-29,0.0,0.0,0.0,6336
10753,1.0,2022-03-30,,,,6336
11133,,2022-03-31,,,,6336
11484,,2022-04-01,,,,6336
11831,,2022-04-02,,,,6336
12179,,2022-04-03,,,,6336
12527,,2022-04-04,,,,6336
12878,,2022-04-05,,,,6336
13192,1.0,2022-04-06,,,,6336
13542,1.0,2022-04-07,,,,6336
13929,0.0,2022-04-08,0.0,0.0,0.0,6336
14277,0.0,2022-04-09,0.0,0.0,0.0,6336
14635,0.0,2022-04-10,0.0,0.0,0.0,6336
14992,0.0,2022-04-11,0.0,0.0,0.0,6336
15342,,2022-04-12,,,,6336
15699,,2022-04-13,,,,6336
16049,,2022-04-14,,,,6336
16369,1.0,2022-04-15,,,,6336
16747,,2022-04-16,,,,6336
17097,,2022-04-17,,,,6336
17446,,2022-04-18,,,,6336
17797,,2022-04-19,,,,6336
18149,,2022-04-20,,,,6336
18499,,2022-04-21,,,,6336
170,,2022-02-28,,,,6338
525,,2022-03-01,,,,6338
878,,2022-03-02,,,,6338
1235,,2022-03-03,,,,6338
1593,,2022-03-04,,,,6338
1954,,2022-03-05,,,,6338
2311,,2022-03-06,,,,6338
2670,,2022-03-07,,,,6338
3026,,2022-03-08,,,,6338
3383,,2022-03-09,,,,6338
3738,,2022-03-10,,,,6338
4090,,2022-03-11,,,,6338
4443,,2022-03-12,,,,6338
4795,,2022-03-13,,,,6338
5146,,2022-03-14,,,,6338
5503,,2022-03-15,,,,6338
5850,,2022-03-16,,,,6338
6201,,2022-03-17,,,,6338
6560,,2022-03-18,,,,6338
6914,,2022-03-19,,,,6338
7265,,2022-03-20,,,,6338
7618,,2022-03-21,,,,6338
7969,,2022-03-22,,,,6338
8320,,2022-03-23,,,,6338
8673,,2022-03-24,,,,6338
9024,,2022-03-25,,,,6338
9376,,2022-03-26,,,,6338
9728,,2022-03-27,,,,6338
10082,,2022-03-28,,,,6338
10430,,2022-03-29,,,,6338
10782,,2022-03-30,,,,6338
11132,,2022-03-31,,,,6338
11483,,2022-04-01,,,,6338
11830,,2022-04-02,,,,6338
12178,,2022-04-03,,,,6338
12526,,2022-04-04,,,,6338
12877,,2022-04-05,,,,6338
13223,,2022-04-06,,,,6338
13573,,2022-04-07,,,,6338
13927,,2022-04-08,,,,6338
14275,,2022-04-09,,,,6338
14632,,2022-04-10,,,,6338
14989,,2022-04-11,,,,6338
15340,,2022-04-12,,,,6338
15697,,2022-04-13,,,,6338
16047,,2022-04-14,,,,6338
16398,,2022-04-15,,,,6338
16745,,2022-04-16,,,,6338
17095,,2022-04-17,,,,6338
17444,,2022-04-18,,,,6338
17795,,2022-04-19,,,,6338
18147,,2022-04-20,,,,6338
18497,,2022-04-21,,,,6338
75,10.0,2022-02-28,0.0,0.0,0.0,6341
426,10.0,2022-03-01,0.0,0.0,0.0,6341
785,10.0,2022-03-02,0.0,0.0,0.0,6341
1141,10.0,2022-03-03,0.0,0.0,0.0,6341
1497,10.0,2022-03-04,0.0,0.0,0.0,6341
1855,10.0,2022-03-05,0.0,0.0,0.0,6341
2211,9.0,2022-03-06,0.0,0.0,0.0,6341
2569,7.0,2022-03-07,0.0,0.0,0.0,6341
2927,7.0,2022-03-08,0.0,0.0,0.0,6341
3354,1.0,2022-03-09,0.0,0.0,0.0,6341
9343,1.0,2022-03-26,0.0,0.0,0.0,6341
9694,1.0,2022-03-27,0.0,0.0,0.0,6341
10048,1.0,2022-03-28,0.0,0.0,0.0,6341
10400,1.0,2022-03-29,0.0,0.0,0.0,6341
10781,0.0,2022-03-30,0.0,0.0,0.0,6341
168,,2022-02-28,,,,6342
523,,2022-03-01,,,,6342
877,,2022-03-02,,,,6342
1234,,2022-03-03,,,,6342
1592,,2022-03-04,,,,6342
1953,,2022-03-05,,,,6342
2310,,2022-03-06,,,,6342
2669,,2022-03-07,,,,6342
3025,,2022-03-08,,,,6342
3381,,2022-03-09,,,,6342
3736,,2022-03-10,,,,6342
4088,,2022-03-11,,,,6342
4441,,2022-03-12,,,,6342
4793,,2022-03-13,,,,6342
5144,,2022-03-14,,,,6342
5501,,2022-03-15,,,,6342
5849,,2022-03-16,,,,6342
6199,,2022-03-17,,,,6342
6559,,2022-03-18,,,,6342
6913,,2022-03-19,,,,6342
7264,,2022-03-20,,,,6342
7617,,2022-03-21,,,,6342
7968,,2022-03-22,,,,6342
8319,,2022-03-23,,,,6342
8672,,2022-03-24,,,,6342
9023,,2022-03-25,,,,6342
9375,,2022-03-26,,,,6342
9727,,2022-03-27,,,,6342
10081,,2022-03-28,,,,6342
10429,,2022-03-29,,,,6342
10779,,2022-03-30,,,,6342
11130,,2022-03-31,,,,6342
11482,,2022-04-01,,,,6342
11829,,2022-04-02,,,,6342
12177,,2022-04-03,,,,6342
12525,,2022-04-04,,,,6342
12876,,2022-04-05,,,,6342
13222,,2022-04-06,,,,6342
13572,,2022-04-07,,,,6342
13926,,2022-04-08,,,,6342
14274,,2022-04-09,,,,6342
14631,,2022-04-10,,,,6342
14988,,2022-04-11,,,,6342
15339,,2022-04-12,,,,6342
15696,,2022-04-13,,,,6342
16046,,2022-04-14,,,,6342
16397,,2022-04-15,,,,6342
16744,,2022-04-16,,,,6342
17094,,2022-04-17,,,,6342
17443,,2022-04-18,,,,6342
17794,,2022-04-19,,,,6342
18146,,2022-04-20,,,,6342
18472,1.0,2022-04-21,,,,6342
66,10.0,2022-02-28,1.0,0.0,0.0,6344
418,10.0,2022-03-01,1.0,0.0,0.0,6344
776,10.0,2022-03-02,1.0,0.0,0.0,6344
1133,10.0,2022-03-03,1.0,0.0,0.0,6344
1491,10.0,2022-03-04,1.0,0.0,0.0,6344
1848,10.0,2022-03-05,1.0,0.0,0.0,6344
2204,10.0,2022-03-06,1.0,0.0,0.0,6344
2561,10.0,2022-03-07,1.0,0.0,0.0,6344
2918,10.0,2022-03-08,1.0,0.0,0.0,6344
3274,10.0,2022-03-09,1.0,0.0,0.0,6344
3630,10.0,2022-03-10,1.0,0.0,0.0,6344
3981,10.0,2022-03-11,1.0,0.0,0.0,6344
4332,10.0,2022-03-12,1.0,0.0,0.0,6344
4684,10.0,2022-03-13,1.0,0.0,0.0,6344
5035,10.0,2022-03-14,1.0,0.0,0.0,6344
5389,10.0,2022-03-15,1.0,0.0,0.0,6344
5736,10.0,2022-03-16,1.0,0.0,0.0,6344
6085,10.0,2022-03-17,1.0,0.0,0.0,6344
6442,10.0,2022-03-18,1.0,0.0,0.0,6344
6796,10.0,2022-03-19,1.0,0.0,0.0,6344
7148,10.0,2022-03-20,1.0,0.0,0.0,6344
7501,10.0,2022-03-21,1.0,0.0,0.0,6344
7853,10.0,2022-03-22,1.0,0.0,0.0,6344
8206,10.0,2022-03-23,1.0,0.0,0.0,6344
8558,10.0,2022-03-24,1.0,0.0,0.0,6344
8908,10.0,2022-03-25,1.0,0.0,0.0,6344
9262,10.0,2022-03-26,1.0,0.0,0.0,6344
9616,10.0,2022-03-27,1.0,0.0,0.0,6344
9970,10.0,2022-03-28,1.0,0.0,0.0,6344
10324,10.0,2022-03-29,1.0,0.0,0.0,6344
10676,10.0,2022-03-30,1.0,0.0,0.0,6344
11029,10.0,2022-03-31,1.0,0.0,0.0,6344
11379,10.0,2022-04-01,1.0,0.0,0.0,6344
11728,10.0,2022-04-02,1.0,0.0,0.0,6344
12075,10.0,2022-04-03,1.0,0.0,0.0,6344
12423,10.0,2022-04-04,1.0,0.0,0.0,6344
12772,10.0,2022-04-05,1.0,0.0,0.0,6344
13115,10.0,2022-04-06,1.0,0.0,0.0,6344
13465,10.0,2022-04-07,1.0,0.0,0.0,6344
13821,10.0,2022-04-08,1.0,0.0,0.0,6344
14173,10.0,2022-04-09,1.0,0.0,0.0,6344
14528,10.0,2022-04-10,1.0,0.0,0.0,6344
14885,10.0,2022-04-11,1.0,0.0,0.0,6344
15239,10.0,2022-04-12,1.0,0.0,0.0,6344
15594,10.0,2022-04-13,1.0,0.0,0.0,6344
15944,10.0,2022-04-14,1.0,0.0,0.0,6344
16292,10.0,2022-04-15,1.0,0.0,0.0,6344
16643,10.0,2022-04-16,1.0,0.0,0.0,6344
16993,10.0,2022-04-17,1.0,0.0,0.0,6344
17343,10.0,2022-04-18,1.0,0.0,0.0,6344
17694,10.0,2022-04-19,1.0,0.0,0.0,6344
18046,10.0,2022-04-20,1.0,0.0,0.0,6344
18396,10.0,2022-04-21,1.0,0.0,0.0,6344
167,,2022-02-28,,,,6345
522,,2022-03-01,,,,6345
876,,2022-03-02,,,,6345
1233,,2022-03-03,,,,6345
1591,,2022-03-04,,,,6345
1952,,2022-03-05,,,,6345
2309,,2022-03-06,,,,6345
2668,,2022-03-07,,,,6345
3024,,2022-03-08,,,,6345
3380,,2022-03-09,,,,6345
3735,,2022-03-10,,,,6345
4087,,2022-03-11,,,,6345
4339,10.0,2022-03-12,,,,6345
4763,1.0,2022-03-13,,,,6345
5114,1.0,2022-03-14,,,,6345
5499,,2022-03-15,,,,6345
5821,1.0,2022-03-16,,,,6345
6198,,2022-03-17,,,,6345
6558,,2022-03-18,,,,6345
6912,,2022-03-19,,,,6345
7263,,2022-03-20,,,,6345
7616,,2022-03-21,,,,6345
7966,,2022-03-22,,,,6345
8670,,2022-03-24,,,,6345
9021,,2022-03-25,,,,6345
9372,,2022-03-26,,,,6345
9724,,2022-03-27,,,,6345
10078,,2022-03-28,,,,6345
10427,0.0,2022-03-29,0.0,0.0,0.0,6345
10778,,2022-03-30,,,,6345
11128,,2022-03-31,,,,6345
11480,,2022-04-01,,,,6345
12175,,2022-04-03,,,,6345
12523,,2022-04-04,,,,6345
12874,,2022-04-05,,,,6345
13220,,2022-04-06,,,,6345
13570,,2022-04-07,,,,6345
13924,,2022-04-08,,,,6345
14630,,2022-04-10,,,,6345
14987,,2022-04-11,,,,6345
15337,,2022-04-12,,,,6345
15694,,2022-04-13,,,,6345
16044,,2022-04-14,,,,6345
16395,,2022-04-15,,,,6345
16742,,2022-04-16,,,,6345
17092,,2022-04-17,,,,6345
17441,,2022-04-18,,,,6345
17792,,2022-04-19,,,,6345
18144,,2022-04-20,,,,6345
18495,,2022-04-21,,,,6345
521,,2022-03-01,,,,6346
875,,2022-03-02,,,,6346
1232,,2022-03-03,,,,6346
1589,,2022-03-04,,,,6346
1951,,2022-03-05,,,,6346
2308,,2022-03-06,,,,6346
2667,,2022-03-07,,,,6346
3023,,2022-03-08,,,,6346
3379,,2022-03-09,,,,6346
3734,,2022-03-10,,,,6346
4086,,2022-03-11,,,,6346
4440,,2022-03-12,,,,6346
4792,,2022-03-13,,,,6346
5143,,2022-03-14,,,,6346
5498,,2022-03-15,,,,6346
5847,,2022-03-16,,,,6346
6196,,2022-03-17,,,,6346
6556,,2022-03-18,,,,6346
6909,,2022-03-19,,,,6346
7261,,2022-03-20,,,,6346
7614,,2022-03-21,,,,6346
7965,,2022-03-22,,,,6346
8317,,2022-03-23,,,,6346
8669,,2022-03-24,,,,6346
9019,,2022-03-25,,,,6346
9371,,2022-03-26,,,,6346
9723,,2022-03-27,,,,6346
10077,,2022-03-28,,,,6346
